,id,code,name,geocacheType,containerType,difficulty,terrain,cacheStatus,favoritePoints,trackableCount,latitude,longitude,ownerId,ownerName,placedDate,lastFoundDate,lastFoundTime,detailsUrl,description,hint,total_found,total_did_not_find
462,8199978,GC9A1HB,One Hundred Sixty-one Metres Series (1I),2,2,1.5,1.5,0,0,0,1.34,103.68545,PR6F3H3,Lionking8991,2021-04-24,2023-05-24,12:31:34.4066519,www.geocaching.com/geocache/GC9A1HB,"For those who like to be out for a stroll/hike and quantity hunt. Remember to take down those hints for the bonus cache at specific waypoints. Be care on the handling of the cache; also beware of ""red ants aerial bombing from the sky & ground attack from this area"".. Enjoy & have fun !","on a living ""multi"" - black biston at chest height .",30.0,4.0
463,7876510,GC8Z5YX,Taman Pelangi Park,2,8,1.5,1.5,0,0,0,1.47495,103.770767,PRVH5WB,michael_gz,2020-08-30,2022-06-18,12:00:00,www.geocaching.com/geocache/GC8Z5YX,"The best way to get to this cache is walking from Plaza Pelangi along Jl. Kuning, past the shaded rows of shopfronts. In the Taman Pelangi kaleidoscope (Jalan Biru, Puteh, Ungu, Hijau, Nila, Kuning), the Jalan Kuning / Jalan Biru combination stands out for pedestrian appeal. The walk from Jl. Tebrau along Jl. Kuning is lined with attractively tended, pleasantly shaded and interestingly varied shopfronts. Jalan Biru starts from the intersection with Jl. Kuning which is lined with another cluster of attractive and varied shops and restaurants. The street's elevation provides some nice views and glimpses into the densifying JB city centre. Suburban Johor Bahru doesn't generally have the density, walkability or traditions of suburban park usage, so this well-tended though dated park is usually empty. In fact, it's unusual to even come across a small suburban park. Taman Pelangi is also a high income area with lots of gated compounds probably not housing families with lots of young children looking for a place to play in a public park. As well as a park, this small linear green area provides a street network combination for pedestrians to conveniently access Jl. Biru.",tree,5.0,2.0
464,6192754,GC74MW6,Colour Me Impressed,8,2,4.0,1.5,0,3,0,1.326917,103.844133,PR6064Y,ZacharyKZH,2017-04-26,2021-05-04,12:00:00,www.geocaching.com/geocache/GC74MW6,"The human ability to see is based on our perception of a very narrow band of wavelengths of the electromagnetic spectrum. We call this band, unsurprisingly, visible light. Even so, within this small set, there is already a seemingly unimaginable array of colours that we can sense. It's time to get those cones triggered as we begin our puzzle about colours. I won't bore you with more flavour text, so let's get straight to it. But, before we start, just some simple instructions:  Each of the stages can be accessed using a password, which is a single word. To check if you have the correct answer, go to the link: www.tinyurl.com/colourme[answer]. For example, if you think that the answer is ""mauve"", then go to www.tinyurl.com/colourmemauve.  The link to the first stage is: www.tinyurl.com/colourmeimpressed   You can check if you've managed to get to the final by attempting to colour the checker green here: ","puzzle: stage 1 is all about 8-bit nostalgia.stage 2 is all about that thematic connectionstage 3 is all about that base, about that base.",8.0,1.0
465,7534704,GC8JP8X,PIE-NTU 10,2,8,1.5,1.5,0,1,0,1.341133,103.68445,PR6F3H3,Lionking8991,2020-01-28,2023-04-26,12:00:00,www.geocaching.com/geocache/GC8JP8X,"The PIE is the oldest and longest of Singapore's expressways. The construction began in 1964 and for this stretch of the expressway where this series of ten caches are deployed commenced its construction in 1991. NTU, former Nanyang University, where it was established since 1955, is the second oldest public autonomous research university in Singapore. This series of mini-power trail is good for those who wants to gain some quick smiley faces. Do be reminded on the following safety pointers:  Do not stop your vehicle on the shoulder of the expressway to hunt for the cache; There is a walking trail on the residential area side for you to do the caching (safety first and do not endanger others); Do not cross over any barrier separating the trail and the expressway – all caches are hidden before the barrier; and Follow all road safety sign even you are walking on the trail or crossing the vehicle lane during the caching.  Enjoy the game and have fun.",green under green with magnet ......,46.0,4.0
466,5587358,GC6FAX9,Come To Eden II - originalGZ,2,8,2.0,2.5,0,7,0,1.355,103.858483,PR1FDC7,sirhcoey,2016-04-10,2021-10-30,12:00:00,www.geocaching.com/geocache/GC6FAX9,"This cache was the original GZ for Come To Eden II GC12ZZ2, but I had decided to split it off as an individual cache, given its difficulty.    At GZ, you will be able to stand on top of this grate and see the cache hanging inside. Now, how can you get your hands on it?? CLUE: you're going to have to walk around, and down, and run the gauntlet of red ants and black ants, bow and prostrate to gain entry into the 'Tunnel of Death', and pray that you do not disturb any of the guardian wasps, before climbing to the light to claim this cache. Be careful, and may the interpid succeed!",see spoiler pic for entrancego down staircase behind houses,25.0,1.0
467,7859503,GC8YK89,Iskandar Malaysia Greenways #1,2,2,2.0,2.0,0,0,0,1.474767,103.756167,PRVH5WB,michael_gz,2020-08-19,2022-06-18,12:00:00,www.geocaching.com/geocache/GC8YK89,"Looking southward, the city seems so close. And it is. The CIQ complex is only 1.6km away from this cache location, potentially a 20 minute walk. Yet in terms of perceived walking distance and difficulty it might as well be 5km and a one hour walk.  This is the kind of situation where 'greenways', or high quality bike and pedestrian networks, have proven very successful in many cities around the world. Considering that there is ample space available along water pipelines passing through government-owned land, and that these pipelines in any case require regular upkeep and access, and that it's already possible to walk along many sections of them, upgrading the alignment into a high quality greenway is not hard to imagine. The wall facing onto this potential greenway alignment initially featured many doorways from adjacent housing compounds, though these have almost all now been permanently blocked off and are now rusted over. If a greenway was actually implemented, these long-lost entrances would surely re-open.",bottom right,7.0,4.0
468,8486176,GC9KMBH,The Fourteen 8000-ers - Gasherbrum II,2,2,1.5,1.5,0,0,0,1.351167,103.679367,PR6F3H3,Lionking8991,2021-12-26,2023-04-28,18:30:44,www.geocaching.com/geocache/GC9KMBH,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",green rail - magnetic,22.0,1.0
469,9040197,GCA77W6,"""如果有来生，我还是会选择和妳一起，报税，开洗衣店""",2,6,1.5,1.0,0,2,0,1.37865,103.863083,PR6064Y,ZacharyKZH,2023-04-13,2023-05-19,20:36:51,www.geocaching.com/geocache/GCA77W6,,"pull out to retrieve, push down to replace",12.0,1.0
470,6053086,GC6ZZGR,The Road Not Taken 8: The Silence in the Forest,8,2,3.0,2.5,0,8,0,1.3,103.816667,PR6064Y,ZacharyKZH,2017-02-01,2020-07-28,23:58:40,www.geocaching.com/geocache/GC6ZZGR,"""Almost every species in the Universe has an irrational fear of the dark. But they’re wrong. ‘Cause it’s not irrational. It’s Vashta Nerada'"" ""What’s Vashta Nerada?"" ""It’s what’s in the dark. It’s what’s always in the dark."" This cache takes its name from one of the great (two-part) stories from the British Sci-Fi series Doctor Who. The story also has an important place in the DW universe as it features the first (and last(?)) appearance of one of the Doctor's most faithful and mysterious companions, and it is a great example of how Doctor Who blends the horror and sci-fi genres so seamlessly. I do recommend looking up the final monologue of the episode, it features some amazing script-writing.  Anyway, there's a matter of import that we need to discuss. The Vashta Nerada have invaded Singapore, and they have surrounded a data core that may contain the last moments of some brave men who lost their lives decades ago. The Librarian only just managed to retrieve one last scrambled message before the data core's transmission went down. Perhaps you will be able to unscramble it:  SITL3FOTD-TTOA4FAS-TPO7TBB-TIA8DOTM-AGM5GTW-L1KH-TWO7RS-TA8TM-TNO0TD-TH8ORS  The visitors to the Library have been saved, but there are no survivors. To those who still wish to enter, remember: ""All of you, stay in the light. Find a nice bright spot and stand"" and, if you must enter the shadows: ""Count the shadows. For god’s sake, remember. If you want to live, count the shadows... "" Please reset the placement of the cache exactly as you found it. Good luck! Oh, and if you need help, remember that you are in the largest Library in the Universe. Look him up. You can check your answers for this puzzle on GeoChecker.com.","puzzle: ""people assume that time is a strict progression of cause to effect, but actually — from a non-linear, non-subjective viewpoint — it's more like a big ball of wibbly-wobbly... timey-wimey... stuff."" where there is ambiguity, the longer on-screen time takes precedence, and check across sources. cache: alas, poor yorick.  i knew him, horatio... hey, who turned out the lights?",12.0,2.0
471,7735915,GC8TEMJ,Depot Polis,2,8,2.0,2.0,0,0,0,1.47655,103.763233,PRVH5WB,michael_gz,2020-06-11,2023-04-07,14:43:33,www.geocaching.com/geocache/GC8TEMJ,"Jalan Dato Abdullah Tahir, 100m or so to the north of this cache, is lined with generally well-designed residential highrises with shops and services activating the ground level and by JB standards a generally functional walkway. Mixed in with the highrises are some more traditional outdoor-style restaurants along with vacant lots awaiting development. The sprawling Depot Polis compound immediately to the east of the cache is being surrounded by a ring of huge highrises, mostly along Jl. Dato Abdullah Tahir but also a few hundred metres to the south at Bukit Senyun. 400m to the north is the vibrant area around Jalan Maju, with great restaurants and lots of other businesses. The fact that the cache is less than 1.4km in a straight line from the immigration complex does not mean it's easily walkable. Unfortunately the vibrant inner Tebrau area is quite hard to reach on foot from the CBD (and don't even think about cycling), but this will hopefully improve when the RTS rail system connection to Singapore is implemented in a few years. Until then, a short taxi or bus trip is the easiest way to reach this area.",magnetic,16.0,1.0
472,8486157,GC9KMAY,The Fourteen 8000-ers - Makalu,2,2,1.5,1.5,0,0,0,1.340433,103.68295,PR6F3H3,Lionking8991,2021-12-26,2023-03-09,12:00:00,www.geocaching.com/geocache/GC9KMAY,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",crash ! (safety warning ; stay within the safe side - beware of fast moving machine),22.0,4.0
473,3565385,GC49EWB,The Art of War Bonus - Left Flank,8,8,2.0,2.0,0,6,0,1.438,103.691517,PR6F3H3,Lionking8991,2013-04-14,2023-03-27,22:50:06,www.geocaching.com/geocache/GC49EWB,"In the west of the Island, was the area in which Japanese troops, under the overall direction of Lieutenant General Tomoyuki Yamashita, first attacked Allied forces. The commander of Allied forces, Lieutenant General Arthur Percival, did not expect the Japanese to make their main attack in the west, and failed to reinforce the Australian 22nd Brigade, which took the brunt of the assault. The main Japanese objective to the immediate rear of the beach was Tengah Airfield.  At 8.30pm on 8 February, Australian machine gunners opened fire on vessels carrying a first wave of 4,000 troops from the 5th and 18th Divisions towards the Island. The Japanese assaulted the Beach, which was held by the 22nd Brigade.   Fierce fighting raged all day but eventually the increasing Japanese numbers — as well as their superiority in artillery, planes and military intelligence — began to take their toll. The Japanese exploited gaps in the thinly-spread Allied lines such as rivers and creeks. By midnight, the two Australian brigades had lost communications with each other and the 22nd Brigade was forced to retreat. At 1am, further Japanese troops were landed and the last Australian reserves went in.   Towards dawn on 9 February, some elements of the 22nd Brigade had been overrun or surrounded, and the 2/18th Australian Infantry Battalion, in the centre, had lost more than half of its personnel. The 2/20th Australian Infantry Battalion, on the right flank was also heavily committed. At the same time, the 2/19th Australian Infantry Battalion, on the left, was being outflanked, and only ""B"" Company faced the initial landings by the Japanese.   Percival maintained a belief that further landings would occur in the northeast and did not agree to reinforce the 22nd Brigade until Tengah Airfield itself was threatened. However, before limited British and Indian infantry reinforcements arrived, the badly-battered Australian and Singaporean units, along with the Jinds, had retreated to take up positions on the ""Jurong Line"", stretching south from the village of Bulim. Tengah Airfield was taken by the Japanese at around midday on 9 February.   Shortly after dark on 9 February, three British Fairmile B motor launches were sent on a raid up the western channel of the Straits of Johor, adjoining the Beach. Their objective was to attack Japanese landing craft and communications. They came under fire from enemy forces on both shores, but pressed on almost as far as the causeway. A few Japanese landing craft were sunk before the launches returned down the channel, reaching the island safely and suffering minimal damage. Some Allied soldiers saw this as an example of effective defensive tactics that were used too little and/or too late by their senior commanders. So which of the 13 chapters in The Art of War best described this Battle ? Use the bonus data collected from The Art of War Chapter 1 to 7 to derive the final coordinates : - N 01° 26. [(C1 + C3 + C5 + C7) X 6] + 13 - E 103° 41. [C2 + C4 + C6) X 18] + 88 Are you correct on the flanking ....... GeoChecker.com.",1. i am still guarding our shoreline 24/7/365.2. pos.3. root of tree.,41.0,5.0
474,5975751,GC6XC23,Mingalabar Mr Sun!,2,2,1.5,1.5,0,0,0,1.327467,103.84735,PRD3F6C,wandervox,2016-11-23,2022-12-22,13:03:00,www.geocaching.com/geocache/GC6XC23,"This simple cache brings you to a delightful area with a unique clash of heritage and charm.  The impressive villa nearby was built in the 1880s, and renamed Sun Yat Sen Nanyang Memorial Hall in 1997. In the local community, however, it is better known as Wan Qing Yuan 晚晴园 (or 'Serene' Sunset Garden'). Dr Sun Yat-Sen was the first president and founding father of the Republic of China, and this villa served as his Southeast Asia center for fund-raising efforts and uprising plannings. It also became the local HQ of Dr. Sun's Kuomingtang after the 1911 Revolution.  Right next door is the venerated Maha Sasana Ramsi Burmese Buddhist Temple. It was founded in 1878, and originally located at Kinta Road off Serangoon Road. The temple moved to its present site in 1991. The 11-foot high statue of Buddha was carved from a 10-tonne marble slab found at Saygin Hill in Burma. An interesting feature of this end of Balestier Road are the many streets named after places in Burma, such as Mandalay Road and Irrawady Road.  In need of a drink after geocaching? Fret not, for Starker @ Zhongshan Park is a few steps away, offering award-winning beer and delicious food at reasonable prices. Zhongshan Park adopts modern interpretation of Chinese architectural and landscape design, and is named after Dr Sun Yat-Sen.  ","hear the machines whirl, hot air makes head swirlfirst one in the row, bend down feel to show",161.0,13.0
475,952967,GC1ERDT,A Park View Trilogy: Part II--A View of a Park,8,8,2.5,1.0,0,1,0,1.45215,103.8336,PRZW0A,WhiteWizard,2008-07-31,2017-09-24,20:42:22,www.geocaching.com/geocache/GC1ERDT,"playgrouNds And watersounds,   Bridges and ridges,  wHat seeMs to be streams;  talKing and walking,   quEsting AND rEsting,   juMping High oN a lark.   it's a Breeze in this park.  You can check your answers for this puzzle on  Geochecker.com.   When logging your find, don't forget to pick up part of the coordinates needed to solve ""No Park, No View?""  ",,45.0,10.0
476,8486175,GC9KMBG,The Fourteen 8000-ers - Broad Peak,2,2,1.5,1.5,0,0,0,1.351067,103.677917,PR6F3H3,Lionking8991,2021-12-26,2023-04-28,18:36:36,www.geocaching.com/geocache/GC9KMBG,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",green rail - magnetic,22.0,1.0
477,3734450,GC4F4T2,Singapore Monopoly Series: Tax Me Maybe,2,2,1.5,1.5,0,0,0,1.319217,103.841533,PR6F3H3,Lionking8991,2013-06-28,2023-04-11,18:35:13,www.geocaching.com/geocache/GC4F4T2,"The only constant in the world is CHANGE. Singapore changes like nobody's business. Here is a series of cache to share with you the lost past and to show you what they are now.   This cache is designed by KristabelQ, and put together with the help of Lionking8991.     What was this place in the past? What is this place now? Discover this place and its history through this cache in the Singapore Monopoly Series.   By finding this cache, you will find more than a smiley face, but also a partial clue to another smiley face (GC4D75A). Take a picture of what you find in the cache, but keep the items as it is in the container.   Feel free to post the best picture you can take of the location now and share you views about the change Singapore has gone through!      Quick History Extracted from Wikipedia as usual    The Inland Revenue Authority of Singapore is a statutory board under the Ministry of Finance of the Singapore Government in charge of tax collection.    The Singapore Income Tax Department was created in 1947 to administer the Income Tax Ordinance enacted during that year.   Actual assessing of tax only began in November 1948. In the first Year of Assessment, about 40,000 individual tax returns and 1,000 corporate returns were received. The total tax collected for the period 1 January 1948 to 31 December 1949 was $33.2 million.   Following self-government in 1959, the Inland Revenue Department was formed in 1960 when various revenues administered and collected by a number of separate agencies were brought together.   When Singapore attained independence on 9 August 1965, substantial changes were made to the Income Tax Act, which came into effect on 1 January 1966.   By 1970, the number of Acts that came under the Department's purview had increased to twelve. That year also saw the appointment of the first local Commissioner, Mr Hsu Tse-Kwang.   From the 1970s, substantial resources were devoted to staff training. In 1972, microfilming was stepped up to save space and reduce file handling. Property tax billing and collection were also computerised.   IRD's ever-expanding role, together with the rapid increase in the number of taxpayers, resulted in an acute staff shortage. There was a very large backlog of tax not assessed and tax not collected. In addition, IRD staff were highly sought after by the private sector because of their specialised training and skills. IRD needed a new direction to overcome this problem.   On 1 September 1992, the Inland Revenue Authority of Singapore (IRAS) was established by legislation as a statutory board under the Ministry of Finance. With this conversion, IRAS was incorporated by the Inland Revenue Authority of Singapore Act to take over the functions previously performed by the Inland Revenue Department.   The conversion was to give IRAS the autonomy and flexibility to manage its personnel and financial resources. In other words, the conversion marked more than a change in name or a change in organisation. It was a change towards achieving excellence in service to the nation and its people in the area of tax administration.   ",- rear- byop,411.0,15.0
478,8486151,GC9KMAQ,The Fourteen 8000-ers - Lhotse,2,2,1.5,1.5,0,0,0,1.347733,103.678583,PR6F3H3,Lionking8991,2021-12-26,2023-04-26,18:13:14,www.geocaching.com/geocache/GC9KMAQ,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",sky is the limit.,19.0,4.0
479,8486174,GC9KMBF,The Fourteen 8000-ers - Gasherbrum I,2,2,1.5,1.5,0,0,0,1.33995,103.681517,PR6F3H3,Lionking8991,2021-12-26,2023-04-28,19:31:43,www.geocaching.com/geocache/GC9KMBF,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",above head - magnetic,27.0,1.0
480,7737739,GC8TGHD,Iskandar Malaysia Greenways #2,2,2,2.0,2.0,0,0,0,1.47765,103.755317,PRVH5WB,michael_gz,2020-06-11,2023-01-07,15:24:12,www.geocaching.com/geocache/GC8TGHD,"In 2015 the Iskandar Malaysia government (IRDA) prepared and endorsed a plan for hundreds of kilometres of 'greenways' as part of a Non-motorized Transport Master Plan, in Johor Bahru and the surrounding areas. The plan identified major greenway corridors as being along rivers, railway lines, and some roadway sections. (A greenway is essentially a high quality bike and pedestrian path as part of a wider network.) One of the planned greenways went along this railway line and pipeline reserve connecting the downtown area with north of Larkin, a corridor which certainly has potential as a greenway, though it would need pavement, some weather protection, a few shops installed in the residential areas, and continuity past major roadways and other obstacles. The trail is used by some locals and a pedestrian bridge over the railway was provided connecting the area to the Danga City Mall, a long-running mall which finally closed down in late 2019, unable to compete with the slew of new malls opening around the city and hampered by a lack of good connectivity to the nearby downtown and customs checkpoint. The pedestrian bridge is now barricaded off, but a shortcut pedestrian pathway still connects down to the back of the mall. The greenways plan was fairly conceptual, and needs more detailed study and planning before it can be realised. The Wadi Hana area will be transformed with the coming RTS rail link to Singapore, currently under construction. It's unknown whether this transformation will include a greenway along this path.",clinging,11.0,1.0
481,8334347,GC9EHBV,RC-S\16,2,2,1.5,1.5,0,1,0,1.289717,103.79885,PR6F3H3,Lionking8991,2021-07-31,2023-03-22,12:00:00,www.geocaching.com/geocache/GC9EHBV,"Deploying a series of caches for the famous Rail Corridor from the central - ie the Bukit Timah Railway Station venue. Enjoy and have fun for those who like to have simple cache finding and at the same time getting some fresh air from the nature. Cache safe in the nature as there could be certain risk, take care.","have a break, take a seat …..",39.0,7.0
482,8486169,GC9KMBA,The Fourteen 8000-ers - Nanga Parbat,2,2,1.5,1.5,0,0,0,1.35045,103.676583,PR6F3H3,Lionking8991,2021-12-26,2023-04-28,18:40:14,www.geocaching.com/geocache/GC9KMBA,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",green rail - magnetic,25.0,1.0
483,8486145,GC9KMAH,The Fourteen 8000-ers - K2,2,2,1.5,1.5,0,0,0,1.345467,103.678417,PR6F3H3,Lionking8991,2021-12-26,2023-04-28,19:09:16,www.geocaching.com/geocache/GC9KMAH,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",no crossing - magnetic,27.0,1.0
484,8380580,GC9G3F7,The Fourteen 8000-ers - Everest,2,2,1.5,1.5,0,0,0,1.343833,103.678867,PR6F3H3,Lionking8991,2021-12-26,2023-03-09,12:00:00,www.geocaching.com/geocache/GC9G3F7,"Fourteen …… 14 …… 十四 ！ A coincidence that the number of mountains which exceed the death zone (8,000m or higher) has fourteen of them.   The list of mountains are:  Everest  (8,849 m) K2 (8,611 m) Kangchenjunga (8,586 m) Lhotse (8,516 m) Makalu  (8,485 m) Cho Oyu (8,188 m) Dhaulagiri (8,167 m) Manaslu (8,163 m) Nanga Parbat (8,125 m) Annapurna (8,091 m) Gasherbrum I (8,080 m) Broad Peak (8,051 m) Gasherbrum II (8,034 m) Shishapangma (8,027 m)    The inspiration on this series of cache comes from the recent “Reach The Peak” Challenge. The first person to climb all 14 eight-thousanders was Italian Reinhold Messner, on 16 October 1986. On 29 October 2019, the British-Nepali climber Nirmal Purja set a speed record for climbing all 14 eight-thousanders, with the use of supplementary oxygen, in 6 months and 6 days. Thus, with the Little Red Dot version of the 14 eight-thousanders, challenge yourself how fast can you summit all of them. Enjoy and have fun.",hanging on a living thing under the big black structure !,16.0,5.0
485,6134167,GC72NX9,The ASEAN Challenge,8,2,3.5,1.5,0,4,0,1.296833,103.8164,PR6064Y,ZacharyKZH,2017-03-25,2023-01-27,07:49:40,www.geocaching.com/geocache/GC72NX9,"This is a challenge cache and, though listed under the ""Mystery"" cache type, the cache is hidden at the published coordinates and you can find it at any time. However, to officially log it, you will need to fulfill a set of qualifying criteria.   The Association of South East Asian Nations (ASEAN) is an organisation comprising of 10 countries in Southeast Asia. Formed in 1967 to foster regional cooperation between the member countries, ASEAN celebrates its 50th year since its founding this year. What better way to commemorate this occasion than to create a challenge cache based on this theme? It has been a personal dream to one day visit all 10 ASEAN nations and discover what this beautiful region has to offer. I have been working towards that goal in the past few years, and I am getting ever closer to it. However, for this challenge, you don't have to meet the requirement of all 10 nations. The criteria for this challenge is as follows: Find at least one physical cache in at least 6 of the 10 nations that make up ASEAN. Definitions: Physical cache: Traditional, Multi, Mystery, Letterbox and Wherigo caches. Virtual, Webcams, Events and Earthcaches do not count. ASEAN nations: Myanmar, Thailand, Laos, Cambodia, Vietnam, Malaysia, Singapore, Brunei, Indonesia and the Philippines. East Timor does not count. You can check if you qualify for the challenge here:  Failure to show proof of meeting the requirements will result in deletion of your log.  The cache is planted near a location associated with one of the ASEAN nations. See if you can find the connection at the GZ! Please be careful when retrieving the cache. The nearby plants are spiky and you may get yourself cut if you are in too much of a hurry. Happy hunting!",,16.0,7.0
